Date,Summary,Precip Type,Temperature(°C),Apparent Temperature(°C),Humidity,Wind Speed(km/h),Wind Bearing(degrees),Visibility(km),Loud Cover,Pressure(millibars),Daily Summary
2014-11-24,Overcast,rain,4.466666667,4.466666667,0.82,0.0,0,11.8013,0,1030.05,Mostly cloudy throughout the day.
2014-11-25,Partly Cloudy,rain,0.761111111,-2.533333333,0.89,10.5777,150,14.6349,0,1029.98,Mostly cloudy throughout the day.
2014-11-26,Mostly Cloudy,rain,1.133333333,-0.788888889,0.93,6.2307,9,4.8139,0,1027.52,Foggy starting overnight continuing until morning.
2014-11-27,Overcast,rain,1.061111111,-0.9,0.92,6.3112,82,3.5259,0,1024.41,Foggy overnight.
2014-11-28,Overcast,rain,1.594444444,-0.405555556,0.89,6.6332,98,4.8783,0,1020.49,Foggy starting in the afternoon continuing until night.
2014-11-29,Foggy,rain,3.216666667,0.305555556,0.96,11.0768,41,1.7388,0,1020.94,Foggy throughout the day.
2014-11-03,Clear,rain,2.777777778,2.777777778,0.93,3.1717,138,3.864,0,1023.71,Partly cloudy starting in the afternoon continuing until evening.
2014-11-30,Foggy,rain,2.733333333,-0.272222222,0.92,11.0446,31,2.2057,0,1019.33,Foggy until afternoon.
2014-11-04,Clear,rain,5.511111111,2.544444444,0.87,14.0231,160,4.025,0,1018.13,Clear throughout the day.
2014-11-05,Clear,rain,7.777777778,4.933333333,0.86,16.9694,150,7.9695,0,1013.61,Partly cloudy starting in the afternoon.
2014-11-06,Overcast,rain,11.08333333,11.08333333,0.78,19.9318,140,11.8979,0,1013.52,Mostly cloudy throughout the day.
2014-11-07,Overcast,rain,13.33333333,13.33333333,0.77,16.9694,150,9.982,0,1015.57,Mostly cloudy throughout the day.
2014-11-08,Mostly Cloudy,rain,15.09444444,15.09444444,0.73,10.626,161,14.9086,0,1013.57,Mostly cloudy throughout the day.
2014-11-09,Mostly Cloudy,rain,11.62222222,11.62222222,0.93,1.5295,320,4.025,0,1014.41,Foggy in the morning.
2014-10-01,Clear,rain,10.07222222,10.07222222,0.93,0.0,0,14.812,0,1025.01,Mostly cloudy starting in the morning.
2014-10-10,Clear,rain,13.91111111,13.91111111,0.86,13.7977,161,15.8263,0,1019.24,Partly cloudy starting in the afternoon continuing until evening.
2014-10-11,Clear,rain,15.44444444,15.44444444,0.85,10.7226,169,15.8263,0,1019.06,Partly cloudy in the evening.
2014-10-12,Clear,rain,15.4,15.4,0.82,10.8997,160,15.7297,0,1016.19,Partly cloudy starting in the morning continuing until evening.
2014-10-13,Clear,rain,13.24444444,13.24444444,0.96,3.1395,188,14.5866,0,1016.1,Partly cloudy starting in the afternoon continuing until evening.
2014-10-14,Partly Cloudy,rain,17.01666667,17.01666667,0.79,10.7709,159,9.9015,0,1011.88,Partly cloudy until night.
2014-10-15,Overcast,rain,16.96111111,16.96111111,0.85,10.7065,191,8.05,0,1011.72,Mostly cloudy throughout the day.
2014-10-16,Overcast,rain,13.91666667,13.91666667,0.96,3.0268,187,11.9784,0,1009.98,Mostly cloudy throughout the day.
2014-10-17,Overcast,rain,12.89444444,12.89444444,0.96,6.1341,171,4.8461,0,1012.97,Mostly cloudy until night.
2014-10-18,Clear,rain,11.67222222,11.67222222,0.93,11.5115,272,16.1,0,1018.93,Foggy overnight.
2014-10-19,Foggy,rain,8.311111111,8.311111111,0.96,3.22,160,0.2898,0,1028.88,Foggy until morning.
2014-10-02,Overcast,rain,16.08888889,16.08888889,0.84,6.5205,354,14.9086,0,1023.58,Mostly cloudy until night.
2014-10-20,Clear,rain,9.444444444,7.877777778,0.93,10.5938,150,9.8049,0,1023.49,Partly cloudy starting in the morning.
2014-10-21,Partly Cloudy,rain,12.87777778,12.87777778,0.93,6.4722,192,8.372,0,1014.96,Mostly cloudy throughout the day.
2014-10-22,Mostly Cloudy,rain,14.35,14.35,0.93,10.4489,140,14.9086,0,1006.88,Mostly cloudy throughout the day and breezy in the morning.
2014-10-23,Overcast,rain,7.777777778,4.877777778,0.79,17.4202,281,15.8263,0,1005.32,Overcast throughout the day.
2014-10-24,Overcast,rain,9.422222222,6.883333333,0.93,17.8227,22,4.2987,0,1007.32,Foggy starting in the evening.
2014-10-25,Foggy,rain,7.105555556,4.544444444,0.96,13.7494,21,1.4168,0,1022.06,Foggy until morning.
2014-10-26,Overcast,rain,7.638888889,6.694444444,0.96,6.2629,251,7.8246,0,1027.03,Mostly cloudy throughout the day.
2014-10-27,Clear,rain,2.85,2.85,0.96,3.2039,9,7.6958,0,1031.92,Foggy starting overnight continuing until morning.
2014-10-28,Foggy,snow,-1.061111111,-1.061111111,1.0,1.5939,245,0.7889,0,1030.02,Foggy until morning.
2014-10-29,Mostly Cloudy,rain,6.066666667,4.872222222,0.8,6.2951,160,14.7315,0,1024.99,Mostly cloudy throughout the day.
2014-10-03,Mostly Cloudy,rain,13.91666667,13.91666667,0.96,3.2683,86,8.8872,0,1025.82,Mostly cloudy throughout the day.
2014-10-30,Mostly Cloudy,rain,7.711111111,6.727777778,0.77,6.44,110,9.8532,0,1023.81,Overcast throughout the day.
2014-10-31,Mostly Cloudy,rain,6.522222222,4.922222222,0.87,8.05,310,6.8586,0,1027.32,Foggy starting in the evening.
2014-10-04,Overcast,rain,13.28888889,13.28888889,0.96,3.2039,91,9.7566,0,1024.81,Overcast throughout the day.
2014-10-05,Foggy,rain,11.68888889,11.68888889,0.96,3.22,120,2.9785,0,1021.89,Foggy overnight.
2014-10-06,Partly Cloudy,rain,6.927777778,6.927777778,0.93,0.0,0,11.9301,0,1021.3,Foggy in the morning.
2014-10-07,Mostly Cloudy,rain,13.66111111,13.66111111,0.71,10.5294,149,14.9086,0,1019.69,Mostly cloudy until evening.
2014-10-08,Partly Cloudy,rain,11.64444444,11.64444444,0.86,16.6152,160,16.0517,0,1021.95,Mostly cloudy until night.
2014-10-09,Overcast,rain,12.82777778,12.82777778,0.86,14.1358,160,16.0517,0,1020.33,Partly cloudy until evening.
2014-09-01,Partly Cloudy,rain,20.39444444,20.39444444,0.61,14.1197,160,16.1,0,1009.19,Mostly cloudy throughout the day.
2014-09-10,Clear,rain,15.02777778,15.02777778,0.96,3.2039,249,10.0786,0,1015.12,Mostly cloudy starting overnight.
2014-09-11,Overcast,rain,17.2,17.2,0.97,13.6528,40,7.9051,0,1012.28,Mostly cloudy throughout the day.
2014-09-12,Mostly Cloudy,rain,19.84444444,19.84444444,0.79,10.6743,139,15.6492,0,1009.28,Mostly cloudy throughout the day.
2014-09-13,Mostly Cloudy,rain,17.15,17.15,0.84,14.168,69,14.8603,0,1013.42,Mostly cloudy throughout the day.
2014-09-14,Overcast,rain,17.15555556,17.15555556,0.93,15.0535,147,9.9015,0,1015.16,Mostly cloudy throughout the day.
2014-09-15,Foggy,rain,16.08888889,16.08888889,0.97,6.4078,181,3.2039,0,1016.38,Foggy overnight.
2014-09-16,Mostly Cloudy,rain,14.44444444,14.44444444,0.96,3.1717,28,15.6975,0,1017.73,Mostly cloudy throughout the day.
2014-09-17,Mostly Cloudy,rain,15.0,15.0,0.95,3.1234,319,12.2199,0,1019.6,Mostly cloudy throughout the day.
2014-09-18,Partly Cloudy,rain,11.71666667,11.71666667,0.96,3.22,0,6.1985,0,1020.31,Partly cloudy starting in the morning.
2014-09-19,Partly Cloudy,rain,13.00555556,13.00555556,0.82,6.44,141,16.1,0,1021.17,Partly cloudy starting in the morning.
2014-09-02,Mostly Cloudy,rain,17.66111111,17.66111111,0.88,11.0768,320,15.6009,0,1009.28,Mostly cloudy throughout the day.
2014-09-20,Mostly Cloudy,rain,17.29444444,17.29444444,0.78,11.0124,161,15.134,0,1018.55,Mostly cloudy throughout the day.
2014-09-21,Mostly Cloudy,rain,16.13888889,16.13888889,0.97,6.2629,171,14.5383,0,1014.39,Foggy starting overnight continuing until morning.
2014-09-22,Mostly Cloudy,rain,15.1,15.1,0.95,3.1395,205,8.4203,0,1010.21,Mostly cloudy throughout the day.
2014-09-23,Partly Cloudy,rain,11.04444444,11.04444444,0.8,17.8549,290,16.1,0,1011.95,Partly cloudy until evening.
2014-09-24,Clear,rain,8.816666667,7.005555556,0.86,11.3344,282,16.1,0,1019.25,Partly cloudy starting in the morning.
2014-09-25,Partly Cloudy,rain,6.133333333,6.133333333,0.93,3.22,180,15.8263,0,1017.3,Mostly cloudy throughout the day.
2014-09-26,Overcast,rain,12.24444444,12.24444444,0.89,6.4883,318,9.982,0,1018.74,Mostly cloudy until night.
2014-09-27,Partly Cloudy,rain,11.20555556,11.20555556,0.89,10.8353,312,8.05,0,1020.37,Partly cloudy until night.
2014-09-28,Mostly Cloudy,rain,13.83888889,13.83888889,0.9,3.22,320,15.8263,0,1026.84,Partly cloudy throughout the day.
2014-09-29,Partly Cloudy,rain,8.377777778,8.377777778,0.96,0.0,0,15.6492,0,1030.01,Foggy in the morning.
2014-09-03,Overcast,rain,18.29444444,18.29444444,0.84,10.8997,342,16.1,0,1010.61,Mostly cloudy throughout the day.
2014-09-30,Clear,rain,8.355555556,8.355555556,0.93,3.22,130,8.1305,0,1027.48,Foggy in the morning.
2014-09-04,Overcast,rain,20.0,20.0,0.83,14.5866,11,9.982,0,1014.6,Mostly cloudy throughout the day.
2014-09-05,Mostly Cloudy,rain,18.89444444,18.89444444,0.89,5.7155,205,16.1,0,1015.54,Mostly cloudy throughout the day.
2014-09-06,Overcast,rain,17.2,17.2,0.96,3.1556,301,6.5688,0,1014.32,Overcast throughout the day.
2014-09-07,Overcast,rain,16.64444444,16.64444444,0.87,2.9624,108,16.1,0,1014.62,Overcast throughout the day.
2014-09-08,Overcast,rain,17.2,17.2,0.93,3.2039,329,15.8263,0,1015.65,Mostly cloudy throughout the day.
2014-09-09,Partly Cloudy,rain,16.06666667,16.06666667,0.93,6.1985,223,14.9086,0,1016.82,Partly cloudy starting in the morning continuing until night.
2015-04-01,Overcast,rain,11.01666667,11.01666667,0.71,24.9228,309,10.2557,0,1004.56,Mostly cloudy throughout the day and breezy in the afternoon.
2015-04-10,Clear,rain,3.75,2.172222222,0.6,6.3917,357,16.0517,0,1029.45,Partly cloudy starting in the morning continuing until evening.
2015-04-11,Clear,rain,8.272222222,5.966666667,0.5,13.7494,131,16.1,0,1025.09,Partly cloudy starting in the morning.
2015-04-12,Partly Cloudy,rain,10.48888889,10.48888889,0.68,6.1502,200,16.1,0,1022.24,Partly cloudy throughout the day.
2015-04-13,Partly Cloudy,rain,12.10555556,12.10555556,0.6,13.8782,319,16.1,0,1027.05,Partly cloudy throughout the day.
2015-04-14,Mostly Cloudy,rain,13.81666667,13.81666667,0.56,17.1787,320,16.1,0,1024.54,Mostly cloudy throughout the day.
2015-04-15,Partly Cloudy,rain,7.188888889,7.188888889,0.6,3.4454,229,16.1,0,1024.33,Partly cloudy throughout the day.
2015-04-16,Partly Cloudy,rain,12.26111111,12.26111111,0.66,11.2056,201,16.1,0,1017.06,Partly cloudy throughout the day.
2015-04-17,Mostly Cloudy,rain,17.82777778,17.82777778,0.4,14.1519,231,16.1,0,1012.09,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2015-04-18,Overcast,rain,12.75555556,12.75555556,0.93,17.2592,252,6.1985,0,1009.91,Overcast throughout the day.
2015-04-19,Mostly Cloudy,rain,3.327777778,3.327777778,0.87,3.542,293,16.1,0,1020.79,Partly cloudy until evening.
2015-04-02,Partly Cloudy,rain,3.227777778,-0.822222222,0.74,17.5973,271,16.1,0,1015.54,Mostly cloudy throughout the day and breezy starting in the afternoon continuing until evening.
2015-04-20,Clear,rain,3.733333333,3.733333333,0.79,3.2683,226,16.1,0,1020.84,Mostly cloudy starting in the morning and breezy starting in the afternoon continuing until evening.
2015-04-21,Mostly Cloudy,rain,9.438888889,8.772222222,0.58,6.2468,39,16.1,0,1017.64,Partly cloudy throughout the day.
2015-04-22,Partly Cloudy,rain,6.9,5.783333333,0.75,6.4722,212,16.1,0,1019.1,Partly cloudy throughout the day.
2015-04-23,Partly Cloudy,rain,6.227777778,5.083333333,0.78,6.1985,103,16.1,0,1021.78,Partly cloudy throughout the day.
2015-04-24,Partly Cloudy,rain,9.944444444,9.344444444,0.51,6.3112,130,16.1,0,1016.8,Mostly cloudy throughout the day.
2015-04-25,Partly Cloudy,rain,10.47222222,10.47222222,0.77,3.3971,337,16.0517,0,1016.32,Partly cloudy until evening.
2015-04-26,Partly Cloudy,rain,10.48888889,10.48888889,0.8,3.2039,151,16.1,0,1013.98,Partly cloudy until evening.
2015-04-27,Clear,rain,12.06666667,12.06666667,0.75,3.22,200,16.0517,0,1010.4,Mostly cloudy starting overnight.
2015-04-28,Mostly Cloudy,rain,17.83333333,17.83333333,0.54,13.363,100,16.1,0,1004.82,Mostly cloudy throughout the day and breezy overnight.
2015-04-29,Breezy and Overcast,rain,9.95,6.411111111,0.85,31.7331,301,15.1823,0,1009.52,Mostly cloudy throughout the day.
2015-04-03,Overcast,rain,4.372222222,-0.577777778,0.67,28.1106,299,16.1,0,1012.13,Partly cloudy until evening and breezy starting in the morning continuing until evening.
2015-04-30,Foggy,rain,5.538888889,5.538888889,0.93,0.0,0,0.7567,0,1020.79,Foggy until morning.
2015-04-04,Clear,rain,0.833333333,-2.555555556,0.73,11.0446,251,16.1,0,1017.42,Mostly cloudy starting overnight.
2015-04-05,Overcast,rain,6.038888889,6.038888889,0.67,3.4776,75,16.1,0,1012.63,Mostly cloudy throughout the day.
2015-04-06,Partly Cloudy,rain,4.327777778,0.627777778,0.56,17.0499,19,16.1,0,1016.91,Mostly cloudy throughout the day.
2015-04-07,Breezy and Overcast,rain,5.0,0.016666667,0.69,30.6222,19,16.1,0,1019.05,Mostly cloudy throughout the day and breezy starting in the morning continuing until evening.
2015-04-08,Mostly Cloudy,rain,5.411111111,1.988888889,0.53,16.9694,310,16.1,0,1025.2,Mostly cloudy throughout the day.
2015-04-09,Mostly Cloudy,rain,4.505555556,3.083333333,0.73,6.2468,311,16.1,0,1026.96,Partly cloudy throughout the day.
2015-08-01,Clear,rain,12.78333333,12.78333333,0.89,3.0751,157,16.1,0,1017.72,Partly cloudy starting in the morning.
2015-08-10,Partly Cloudy,rain,19.96111111,19.96111111,0.77,6.2629,289,16.1,0,1015.55,Partly cloudy throughout the day.
2015-08-11,Mostly Cloudy,rain,20.42222222,20.42222222,0.72,3.0751,0,16.1,0,1013.22,Partly cloudy throughout the day.
2015-08-12,Partly Cloudy,rain,21.06111111,21.06111111,0.61,6.4722,338,16.1,0,1014.23,Partly cloudy until night.
2015-08-13,Clear,rain,21.09444444,21.09444444,0.68,3.1717,358,16.1,0,1014.65,Partly cloudy starting in the morning continuing until night.
2015-08-14,Overcast,rain,23.38888889,23.38888889,0.64,6.6332,12,16.1,0,1012.25,Partly cloudy until evening.
2015-08-15,Clear,rain,20.65,20.65,0.73,0.0,0,16.1,0,1008.83,Partly cloudy starting in the morning.
2015-08-16,Partly Cloudy,rain,21.68888889,21.68888889,0.69,14.49,240,16.0517,0,1006.86,Partly cloudy throughout the day.
2015-08-17,Overcast,rain,19.95555556,19.95555556,0.97,5.635,40,7.2128,0,1006.68,Mostly cloudy throughout the day.
2015-08-18,Overcast,rain,19.95555556,19.95555556,0.94,3.2683,174,9.7083,0,1007.69,Mostly cloudy throughout the day.
2015-08-19,Mostly Cloudy,rain,15.58333333,15.58333333,0.93,3.703,283,15.8263,0,1014.31,Mostly cloudy throughout the day.
2015-08-02,Partly Cloudy,rain,15.53333333,15.53333333,0.84,11.27,120,16.1,0,1017.58,Mostly cloudy throughout the day.
2015-08-20,Mostly Cloudy,rain,18.33333333,18.33333333,0.9,0.5796,30,15.8263,0,1014.55,Mostly cloudy throughout the day.
2015-08-21,Overcast,rain,17.15,17.15,0.93,6.5849,3,15.8263,0,1020.86,Overcast throughout the day.
2015-08-22,Overcast,rain,16.64444444,16.64444444,0.97,13.9748,90,4.5241,0,1021.13,Mostly cloudy throughout the day.
2015-08-23,Mostly Cloudy,rain,15.50555556,15.50555556,0.96,0.0,0,9.8049,0,1018.53,Foggy starting overnight continuing until morning.
2015-08-24,Clear,rain,13.88888889,13.88888889,0.96,0.0,0,11.8496,0,1016.61,Partly cloudy starting in the morning.
2015-08-25,Mostly Cloudy,rain,20.99444444,20.99444444,0.64,14.2002,140,16.1,0,1015.87,Mostly cloudy throughout the day.
2015-08-26,Partly Cloudy,rain,17.75555556,17.75555556,0.89,4.9427,326,16.1,0,1019.2,Partly cloudy throughout the day.
2015-08-27,Clear,rain,16.08888889,16.08888889,0.9,3.22,210,15.1823,0,1019.81,Partly cloudy starting overnight continuing until evening.
2015-08-28,Partly Cloudy,rain,18.35555556,18.35555556,0.9,3.22,230,12.2199,0,1017.96,Partly cloudy starting in the morning.
2015-08-29,Partly Cloudy,rain,20.00555556,20.00555556,0.88,3.22,300,14.7315,0,1020.03,Partly cloudy throughout the day.
2015-08-03,Overcast,rain,22.10555556,22.10555556,0.77,24.8745,210,9.982,0,1017.16,Mostly cloudy throughout the day.
2015-08-30,Partly Cloudy,rain,20.53333333,20.53333333,0.87,3.0751,310,15.134,0,1021.82,Partly cloudy throughout the day.
2015-08-31,Partly Cloudy,rain,21.55555556,21.55555556,0.72,3.2039,149,16.0517,0,1019.68,Partly cloudy until night.
2015-08-04,Mostly Cloudy,rain,23.63888889,23.63888889,0.75,4.6046,110,9.982,0,1016.82,Partly cloudy throughout the day.
2015-08-05,Mostly Cloudy,rain,22.11111111,22.11111111,0.9,0.0,0,15.134,0,1015.0,Partly cloudy throughout the day.
2015-08-06,Partly Cloudy,rain,20.55555556,20.55555556,0.9,6.44,340,16.1,0,1016.33,Partly cloudy starting in the afternoon.
2015-08-07,Partly Cloudy,rain,21.64444444,21.64444444,0.82,6.44,150,16.1,0,1016.99,Partly cloudy starting in the morning.
2015-08-08,Partly Cloudy,rain,22.73333333,22.73333333,0.73,0.0,0,16.1,0,1018.22,Partly cloudy until night.
2015-08-09,Partly Cloudy,rain,23.13333333,23.13333333,0.64,5.957,189,16.1,0,1018.09,Partly cloudy throughout the day.
2015-12-01,Overcast,rain,6.694444444,4.005555556,0.93,13.9587,181,12.2521,0,1019.68,Mostly cloudy throughout the day.
2015-12-10,Foggy,rain,4.377777778,1.755555556,0.92,10.8031,290,1.8837,0,1035.12,Foggy until morning.
2015-12-11,Mostly Cloudy,rain,4.222222222,2.75,0.93,6.279,339,6.118,0,1035.34,Foggy starting in the evening.
2015-12-12,Foggy,snow,-1.588888889,-4.011111111,1.0,6.4239,182,0.8533,0,1030.29,Foggy throughout the day.
2015-12-13,Foggy,snow,-0.455555556,-4.05,1.0,10.8031,210,0.5796,0,1026.97,Foggy throughout the day.
2015-12-14,Foggy,snow,-0.094444444,-2.327777778,1.0,6.5527,233,0.8211,0,1024.41,Foggy until morning.
2015-12-15,Overcast,rain,0.461111111,-1.327777778,0.92,5.635,44,5.9731,0,1030.21,Foggy starting in the morning continuing until night.
2015-12-16,Foggy,rain,0.072222222,-1.422222222,1.0,4.8461,273,0.9821,0,1030.04,Foggy until morning.
2015-12-17,Overcast,rain,0.622222222,-1.361111111,0.96,6.1824,134,6.0214,0,1036.08,Foggy in the morning.
2015-12-18,Overcast,rain,1.622222222,-1.55,0.89,10.8031,209,7.8246,0,1032.01,Overcast throughout the day.
2015-12-19,Overcast,rain,1.672222222,1.672222222,0.96,0.0,0,3.9767,0,1028.42,Foggy starting overnight continuing until afternoon.
2015-12-02,Overcast,rain,8.288888889,5.188888889,0.69,20.4148,299,16.1,0,1024.67,Mostly cloudy until evening.
2015-12-20,Overcast,rain,3.816666667,3.816666667,0.93,2.9624,22,4.8461,0,1031.79,Foggy starting overnight continuing until night.
2015-12-21,Foggy,rain,1.711111111,-1.477777778,1.0,10.9641,132,0.7889,0,1033.09,Foggy throughout the day.
2015-12-22,Foggy,rain,3.288888889,1.616666667,0.96,6.4722,212,0.5152,0,1032.6,Foggy until night.
2015-12-23,Foggy,rain,0.6,-1.366666667,0.96,6.118,169,0.161,0,1032.08,Foggy until morning.
2015-12-24,Foggy,snow,-0.622222222,-2.783333333,1.0,6.1502,330,0.161,0,1031.94,Foggy until night.
2015-12-25,Foggy,rain,1.694444444,-0.111111111,0.96,6.118,121,0.161,0,1032.0,Foggy throughout the day.
2015-12-26,Foggy,rain,2.2,-0.911111111,0.96,11.0446,199,0.7889,0,1036.75,Foggy throughout the day.
2015-12-27,Foggy,rain,1.044444444,1.044444444,1.0,3.22,120,0.161,0,1033.1,Foggy throughout the day.
2015-12-28,Foggy,snow,0.0,0.0,1.0,3.1234,327,0.161,0,1034.01,Foggy throughout the day.
2015-12-29,Foggy,snow,-0.022222222,-3.572222222,0.96,10.9963,30,0.3381,0,1031.54,Foggy until morning.
2015-12-03,Clear,rain,3.361111111,1.844444444,0.96,6.0214,222,14.6349,0,1030.59,Foggy starting overnight continuing until morning.
2015-12-30,Overcast,rain,1.088888889,-3.472222222,0.85,17.4846,11,11.9784,0,1033.86,Mostly cloudy until evening.
2015-12-31,Partly Cloudy,snow,-4.538888889,-7.494444444,0.81,6.601,23,16.1,0,1037.84,Partly cloudy starting in the morning continuing until evening.
2015-12-04,Foggy,rain,5.022222222,3.205555556,1.0,7.889,2,0.161,0,1033.92,Foggy until afternoon.
2015-12-05,Foggy,rain,6.016666667,3.711111111,0.93,10.8836,290,3.059,0,1036.03,Foggy overnight.
2015-12-06,Overcast,rain,4.95,2.433333333,0.93,10.8836,151,3.4132,0,1036.91,Foggy starting overnight continuing until morning.
2015-12-07,Foggy,rain,3.866666667,1.144444444,0.93,10.8031,190,0.1771,0,1036.5,Foggy until evening.
2015-12-08,Foggy,rain,3.866666667,3.866666667,1.0,2.9946,345,3.0107,0,1039.54,Foggy overnight.
2015-12-09,Overcast,rain,3.816666667,3.816666667,0.93,3.4293,139,5.9087,0,1036.51,Foggy starting overnight continuing until morning.
2015-02-01,Partly Cloudy,snow,-1.233333333,-3.433333333,0.93,6.0214,120,9.5634,0,992.59,Mostly cloudy throughout the day.
2015-02-10,Overcast,snow,-0.466666667,-2.65,0.93,6.279,274,4.5885,0,1016.83,Foggy in the morning.
2015-02-11,Mostly Cloudy,rain,1.133333333,1.133333333,0.89,3.1556,358,7.0357,0,1026.02,Mostly cloudy throughout the day.
2015-02-12,Mostly Cloudy,rain,2.266666667,0.611111111,0.89,5.9731,107,14.7315,0,1028.51,Partly cloudy until morning.
2015-02-13,Clear,snow,-1.805555556,-1.805555556,0.88,0.0,0,7.0357,0,1029.83,Foggy overnight.
2015-02-14,Clear,snow,-1.827777778,-1.827777778,0.96,2.9463,355,7.084,0,1024.01,Clear throughout the day.
2015-02-15,Clear,snow,-0.211111111,-3.677777778,0.79,10.5133,139,14.9086,0,1019.0,Clear throughout the day.
2015-02-16,Clear,snow,-1.183333333,-3.405555556,0.92,6.0858,209,15.6492,0,1021.93,Clear throughout the day.
2015-02-17,Mostly Cloudy,snow,-0.188888889,-1.933333333,0.83,5.3291,43,7.2128,0,1029.98,Mostly cloudy until night.
2015-02-18,Clear,snow,-4.444444444,-7.183333333,0.78,6.1502,170,15.134,0,1040.5,Partly cloudy starting in the evening.
2015-02-19,Partly Cloudy,snow,-2.955555556,-5.622222222,0.7,6.5044,279,11.8979,0,1038.43,Mostly cloudy starting in the morning continuing until evening.
2015-02-02,Mostly Cloudy,snow,-0.027777778,-0.027777778,0.92,2.9946,51,5.0393,0,995.12,Foggy in the morning.
2015-02-20,Foggy,snow,-2.872222222,-5.961111111,0.86,7.6314,150,1.288,0,1029.49,Foggy until morning.
2015-02-21,Clear,snow,-0.722222222,-2.988888889,0.82,6.3756,120,5.9248,0,1018.99,Mostly cloudy starting overnight.
2015-02-22,Overcast,rain,3.705555556,-0.094444444,0.63,16.7118,131,9.982,0,1009.37,Mostly cloudy throughout the day.
2015-02-23,Overcast,rain,6.644444444,3.5,0.9,17.1948,139,7.8246,0,1007.9,Foggy in the morning.
2015-02-24,Foggy,rain,6.038888889,4.85,0.96,6.279,131,1.3846,0,1005.91,Foggy in the morning.
2015-02-25,Foggy,rain,4.75,2.155555556,0.96,11.0285,323,2.0769,0,1006.65,Foggy starting overnight continuing until morning.
2015-02-26,Overcast,rain,6.555555556,4.355555556,0.93,10.8997,294,6.9874,0,1012.8,Foggy in the morning.
2015-02-27,Overcast,rain,4.466666667,3.094444444,0.96,6.1019,171,6.8747,0,1018.56,Foggy in the morning.
2015-02-28,Overcast,rain,6.527777778,3.822222222,0.87,13.8299,9,6.0214,0,1014.97,Overcast throughout the day.
2015-02-03,Partly Cloudy,snow,-1.177777778,-3.566666667,0.92,6.5044,231,11.8979,0,1003.6,Partly cloudy throughout the day.
2015-02-04,Overcast,rain,0.6,-3.427777778,0.85,13.7977,109,9.982,0,1007.6,Foggy in the evening.
2015-02-05,Foggy,rain,1.622222222,-2.2,0.93,13.8943,0,1.5295,0,1014.04,Foggy until morning.
2015-02-06,Overcast,rain,1.666666667,-3.772222222,0.78,25.1965,31,15.1823,0,1015.57,Breezy in the morning and foggy in the evening.
2015-02-07,Overcast,snow,-1.133333333,-6.233333333,0.87,17.4041,21,5.2164,0,1018.5,Overcast until evening.
2015-02-08,Partly Cloudy,snow,-3.711111111,-8.122222222,0.82,11.4149,250,9.9015,0,1018.3,Breezy starting in the afternoon continuing until evening and foggy in the evening.
2015-02-09,Partly Cloudy,snow,-2.294444444,-8.844444444,0.69,25.0677,339,16.1,0,1015.23,Mostly cloudy until night.
2015-01-01,Clear,snow,-12.65,-12.65,0.83,3.0751,240,4.1699,0,0.0,Partly cloudy starting overnight continuing until morning.
2015-01-10,Mostly Cloudy,rain,6.755555556,2.766666667,0.73,25.2448,251,15.134,0,1014.19,Foggy starting in the morning continuing until afternoon.
2015-01-11,Partly Cloudy,rain,2.372222222,-1.233333333,0.89,13.6689,172,8.4203,0,1010.77,Mostly cloudy throughout the day.
2015-01-12,Partly Cloudy,rain,3.244444444,-2.038888889,0.7,28.0784,290,16.1,0,1019.28,Partly cloudy starting in the morning.
2015-01-13,Partly Cloudy,rain,0.116666667,-3.994444444,0.85,13.685,180,16.1,0,1026.61,Partly cloudy until evening.
2015-01-14,Clear,snow,-1.088888889,-4.883333333,0.92,11.109,141,9.8049,0,1021.95,Partly cloudy starting in the morning.
2015-01-15,Mostly Cloudy,rain,2.794444444,-0.683333333,0.89,13.4596,328,5.9731,0,1018.56,Partly cloudy until night.
2015-01-16,Partly Cloudy,rain,2.083333333,-1.655555556,0.74,14.0231,150,16.1,0,1020.85,Partly cloudy until evening.
2015-01-17,Clear,rain,2.733333333,-1.411111111,0.8,17.4041,140,15.8263,0,1018.43,Partly cloudy starting overnight continuing until morning.
2015-01-18,Overcast,rain,6.733333333,4.038888889,0.79,14.1036,152,15.8263,0,1017.55,Foggy starting in the afternoon continuing until night.
2015-01-19,Foggy,rain,6.038888889,4.4,1.0,7.889,19,1.5295,0,1015.75,Foggy until night.
2015-01-02,Clear,snow,-4.95,-9.577777778,0.81,11.27,200,6.0214,0,0.0,Foggy starting in the morning continuing until night.
2015-01-20,Foggy,rain,5.488888889,5.488888889,0.94,3.22,230,2.4955,0,1015.1,Foggy until morning.
2015-01-21,Overcast,rain,5.0,3.627777778,0.96,6.3273,48,4.3631,0,1012.51,Foggy starting in the morning.
2015-01-22,Overcast,rain,5.6,4.272222222,0.96,6.5044,41,3.4615,0,1015.31,Foggy starting overnight continuing until night.
2015-01-23,Foggy,rain,5.555555556,2.611111111,0.96,13.9426,32,0.322,0,1013.84,Foggy until night.
2015-01-24,Overcast,rain,6.083333333,2.794444444,0.96,17.2109,30,3.2361,0,1009.69,Foggy overnight.
2015-01-25,Foggy,rain,2.716666667,-0.188888889,0.96,10.5777,281,3.059,0,1010.94,Foggy starting in the afternoon continuing until evening.
